title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
Full Body 1,"20 Jul 2023, 11:47","20 Jul 2023, 12:41",,Lateral Raise (Dumbbell),,,0,normal,12,15,,,
Full Body 1,"20 Jul 2023, 11:47","20 Jul 2023, 12:41",,Lateral Raise (Dumbbell),,,1,normal,12,15,,,
Full Body 1,"20 Jul 2023, 11:47","20 Jul 2023, 12:41",,Lateral Raise (Dumbbell),,,2,normal,12,15,,,
Full Body 1,"20 Jul 2023, 11:47","20 Jul 2023, 12:41",,Lateral Raise (Dumbbell),,,3,warmup,8,15,,,
Full Body 1,"12 Jul 2023, 14:53","12 Jul 2023, 15:44",,Lateral Raise (Dumbbell),,,0,normal,14,12,,,
Full Body 1,"12 Jul 2023, 14:53","12 Jul 2023, 15:44",,Lateral Raise (Dumbbell),,,1,normal,14,12,,,
Full Body 1,"12 Jul 2023, 14:53","12 Jul 2023, 15:44",,Lateral Raise (Dumbbell),,,2,normal,14,12,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bench Press (Barbell),,,0,normal,140,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bench Press (Barbell),,,1,normal,140,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bench Press (Barbell),,,2,normal,140,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bench Press (Barbell),,,3,warmup,40,15,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Lying Leg Curl (Machine),,,0,normal,100,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Lying Leg Curl (Machine),,,1,normal,100,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Lying Leg Curl (Machine),,,2,normal,100,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Lying Leg Curl (Machine),,,3,warmup,60,10,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bent Over Row (Barbell),,,0,normal,100,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bent Over Row (Barbell),,,1,normal,100,8,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bent Over Row (Barbell),,,2,normal,100,10,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Bent Over Row (Barbell),,,3,warmup,40,14,,,
Full Body 1,"12 Jul 2023, 14:53","12 Jul 2023, 15:44",,Lateral Raise (Dumbbell),,,3,warmup,8,12,,,
Full Body 1,"5 Jul 2023, 14:06","5 Jul 2023, 14:50",,Lateral Raise (Dumbbell),,,0,normal,14,10,,,
Full Body 1,"5 Jul 2023, 14:06","5 Jul 2023, 14:50",,Lateral Raise (Dumbbell),,,1,normal,14,10,,,
Full Body 1,"5 Jul 2023, 14:06","5 Jul 2023, 14:50",,Lateral Raise (Dumbbell),,,2,normal,14,12,,,
Full Body 1,"5 Jul 2023, 14:06","5 Jul 2023, 14:50",,Lateral Raise (Dumbbell),,,3,warmup,8,20,,,
Full Body 1,"14 Jun 2023, 16:59","14 Jun 2023, 17:52",,Lateral Raise (Dumbbell),,,0,normal,12,20,,,
Full Body 1,"14 Jun 2023, 16:59","14 Jun 2023, 17:52",,Lateral Raise (Dumbbell),,,1,normal,12,10,,,
Full Body 1,"14 Jun 2023, 16:59","14 Jun 2023, 17:52",,Lateral Raise (Dumbbell),,,2,normal,12,10,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Triceps Rope Pushdown,,,0,normal,80,13,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Triceps Rope Pushdown,,,1,normal,80,13,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Triceps Rope Pushdown,,,2,normal,80,13,,,
Full Body 1,"9 Oct 2023, 17:50","9 Oct 2023, 18:41",,Triceps Rope Pushdown,,,3,warmup,64,12,,,
Full Body 1,"14 Jun 2023, 16:59","14 Jun 2023, 17:52",,Lateral Raise (Dumbbell),,,3,warmup,8,20,,,
Full Body 1,"1 Jun 2023, 17:07","1 Jun 2023, 17:50",,Lateral Raise (Dumbbell),,,0,normal,12,18,,,
Full Body 1,"1 Jun 2023, 17:07","1 Jun 2023, 17:50",,Lateral Raise (Dumbbell),,,1,normal,12,18,,,
Full Body 1,"1 Jun 2023, 17:07","1 Jun 2023, 17:50",,Lateral Raise (Dumbbell),,,2,normal,12,17,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Leg Extension (Machine),,,0,normal,100,12,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Leg Extension (Machine),,,1,normal,100,12,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Leg Extension (Machine),,,2,normal,100,12,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Leg Extension (Machine),,,3,warmup,60,10,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Lat Pulldown (Cable),,,0,normal,120,6,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Lat Pulldown (Cable),,,1,normal,100,8,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Lat Pulldown (Cable),,,2,normal,100,12,,,
Full Body 2,"4 Oct 2023, 16:52","4 Oct 2023, 17:43",,Lat Pulldown (Cable),,,3,warmup,60,12,,,
Full Body 1,"1 Jun 2023, 17:07","1 Jun 2023, 17:50",,Lateral Raise (Dumbbell),,,3,warmup,8,17,,,
Full Body 1,"22 May 2023, 18:30","22 May 2023, 19:14",,Lateral Raise (Dumbbell),,,0,normal,12,15,,,
Full Body 1,"22 May 2023, 18:30","22 May 2023, 19:14",,Lateral Raise (Dumbbell),,,1,normal,12,17,,,
Full Body 1,"22 May 2023, 18:30","22 May 2023, 19:14",,Lateral Raise (Dumbbell),,,2,warmup,8,20,,,
Full Body 1,"8 May 2023, 17:54","8 May 2023, 18:36",,Lateral Raise (Dumbbell),,,0,normal,12,17,,,
Full Body 1,"8 May 2023, 17:54","8 May 2023, 18:36",,Lateral Raise (Dumbbell),,,1,normal,12,17,,,
Full Body 1,"8 May 2023, 17:54","8 May 2023, 18:36",,Lateral Raise (Dumbbell),,,2,normal,12,16,,,
Full Body 1,"8 May 2023, 17:54","8 May 2023, 18:36",,Lateral Raise (Dumbbell),,,3,warmup,12,12,,,
Full Body 1,"24 Apr 2023, 17:19","24 Apr 2023, 17:58",,Lateral Raise (Dumbbell),,,0,normal,14,15,,,
Full Body 1,"24 Apr 2023, 17:19","24 Apr 2023, 17:58",,Lateral Raise (Dumbbell),,,1,normal,14,15,,,
Full Body 1,"24 Apr 2023, 17:19","24 Apr 2023, 17:58",,Lateral Raise (Dumbbell),,,2,normal,14,15,,,
Full Body 1,"24 Apr 2023, 17:19","24 Apr 2023, 17:58",,Lateral Raise (Dumbbell),,,3,warmup,14,15,,,
Full Body 1,"17 Apr 2023, 17:15","17 Apr 2023, 17:55",,Lateral Raise (Dumbbell),,,0,normal,14,12,,,
Full Body 1,"17 Apr 2023, 17:15","17 Apr 2023, 17:55",,Lateral Raise (Dumbbell),,,1,normal,14,12,,,
Full Body 1,"17 Apr 2023, 17:15","17 Apr 2023, 17:55",,Lateral Raise (Dumbbell),,,2,normal,14,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bench Press (Barbell),,,0,normal,130,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bench Press (Barbell),,,1,normal,130,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bench Press (Barbell),,,2,normal,130,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bench Press (Barbell),,,3,warmup,40,15,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Leg Press Horizontal (Machine),,,0,normal,160,13,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Leg Press Horizontal (Machine),,,1,normal,180,10,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Leg Press Horizontal (Machine),,,2,normal,180,10,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bent Over Row (Barbell),,,0,normal,90,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bent Over Row (Barbell),,,1,normal,90,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bent Over Row (Barbell),,,2,normal,90,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Bent Over Row (Barbell),,,3,warmup,40,12,,,
Full Body 1,"17 Apr 2023, 17:15","17 Apr 2023, 17:55",,Lateral Raise (Dumbbell),,,3,warmup,8,10,,,
Full Body 1,"10 Apr 2023, 16:25","10 Apr 2023, 17:03",,Lateral Raise (Dumbbell),,,0,normal,14,10,,,
Full Body 1,"10 Apr 2023, 16:25","10 Apr 2023, 17:03",,Lateral Raise (Dumbbell),,,1,normal,14,10,,,
Full Body 1,"10 Apr 2023, 16:25","10 Apr 2023, 17:03",,Lateral Raise (Dumbbell),,,2,normal,14,10,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,EZ Bar Biceps Curl,,,0,normal,50,8,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,EZ Bar Biceps Curl,,,1,normal,50,8,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,EZ Bar Biceps Curl,,,2,normal,50,10,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,EZ Bar Biceps Curl,,,3,warmup,30,15,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Triceps Rope Pushdown,,,0,normal,80,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Triceps Rope Pushdown,,,1,normal,80,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Triceps Rope Pushdown,,,2,normal,80,12,,,
Full Body 1,"2 Oct 2023, 16:49","2 Oct 2023, 17:36",,Triceps Rope Pushdown,,,3,warmup,60,12,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Diamond Push Up,,,0,normal,0,20,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Diamond Push Up,,,1,normal,0,20,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Diamond Push Up,,,2,normal,0,20,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Incline Push Ups,,,0,normal,0,15,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Incline Push Ups,,,1,normal,0,15,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Incline Push Ups,,,2,normal,0,15,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Concentration Curl,,,0,normal,8,15,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Concentration Curl,,,1,normal,8,15,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Concentration Curl,,,2,normal,8,15,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Assisted Pistol Squats,,,0,normal,0,6,,,
Evening workout 🏋️,"27 Sep 2023, 17:50","27 Sep 2023, 18:10",,Floor Triceps Dip,,,0,normal,0,15,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Decline Push Up,,,0,normal,0,25,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Decline Push Up,,,1,normal,0,25,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Decline Push Up,,,2,normal,0,20,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Diamond Push Up,,,0,normal,0,20,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Diamond Push Up,,,1,normal,0,15,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Diamond Push Up,,,2,normal,0,15,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Shoulder Taps,,,0,normal,0,10,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Floor Triceps Dip,,,0,normal,0,10,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Floor Triceps Dip,,,1,normal,0,10,,,
Evening workout 🏋️,"25 Sep 2023, 17:55","25 Sep 2023, 18:15",,Floor Triceps Dip,,,2,normal,0,10,,,
Full Body 1,"10 Apr 2023, 16:25","10 Apr 2023, 17:03",,Lateral Raise (Dumbbell),,,3,warmup,8,10,,,
"Day 5 - Shoulders, Traps and Forearms","7 Apr 2023, 16:48","7 Apr 2023, 17:42",,Lateral Raise (Dumbbell),,,0,normal,12,15,,,
"Day 5 - Shoulders, Traps and Forearms","7 Apr 2023, 16:48","7 Apr 2023, 17:42",,Lateral Raise (Dumbbell),,,1,normal,12,15,,,
"Day 5 - Shoulders, Traps and Forearms","7 Apr 2023, 16:48","7 Apr 2023, 17:42",,Lateral Raise (Dumbbell),,,2,normal,12,15,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Bent Over Row (Barbell),,,0,normal,90,12,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Bent Over Row (Barbell),,,1,normal,90,12,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Bent Over Row (Barbell),,,2,normal,90,12,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Bent Over Row (Barbell),,,3,warmup,60,8,,,
"Day 5 - Shoulders, Traps and Forearms","31 Mar 2023, 18:16","31 Mar 2023, 19:00",,Lateral Raise (Dumbbell),,,0,normal,14,14,,,
"Day 5 - Shoulders, Traps and Forearms","31 Mar 2023, 18:16","31 Mar 2023, 19:00",,Lateral Raise (Dumbbell),,,1,normal,14,14,,,
"Day 5 - Shoulders, Traps and Forearms","31 Mar 2023, 18:16","31 Mar 2023, 19:00",,Lateral Raise (Dumbbell),,,2,normal,14,14,,,
"Day 5 - Shoulders, Traps and Forearms","16 Mar 2023, 17:05","16 Mar 2023, 17:55",,Lateral Raise (Dumbbell),,,0,normal,14,12,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,EZ Bar Biceps Curl,,,0,normal,40,8,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,EZ Bar Biceps Curl,,,1,normal,40,8,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,EZ Bar Biceps Curl,,,2,normal,40,8,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,EZ Bar Biceps Curl,,,3,warmup,40,11,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Triceps Rope Pushdown,,,0,normal,80,12,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Triceps Rope Pushdown,,,1,normal,80,12,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Triceps Rope Pushdown,,,2,normal,80,12,,,
Full Body 2,"22 Sep 2023, 17:00","22 Sep 2023, 17:38",,Triceps Rope Pushdown,,,3,warmup,60,12,,,
"Day 5 - Shoulders, Traps and Forearms","16 Mar 2023, 17:05","16 Mar 2023, 17:55",,Lateral Raise (Dumbbell),,,1,normal,14,12,,,
"Day 5 - Shoulders, Traps and Forearms","16 Mar 2023, 17:05","16 Mar 2023, 17:55",,Lateral Raise (Dumbbell),,,2,normal,14,12,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Bench Press (Barbell),,,0,normal,130,12,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Bench Press (Barbell),,,1,normal,130,12,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Bench Press (Barbell),,,2,normal,130,8,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Bench Press (Barbell),,,3,warmup,40,12,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Squat (Smith Machine),,,0,normal,80,8,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Squat (Smith Machine),,,1,normal,80,8,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Squat (Smith Machine),,,2,normal,80,8,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Squat (Smith Machine),,,3,warmup,60,8,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Pull Up,,,0,normal,0,8,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Pull Up,,,1,normal,0,7,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,Pull Up,,,2,normal,0,7,,,
"Day 5 - Shoulders, Traps and Forearms","9 Mar 2023, 17:11","9 Mar 2023, 17:45",,Lateral Raise (Dumbbell),,,0,normal,14,10,,,
"Day 5 - Shoulders, Traps and Forearms","9 Mar 2023, 17:11","9 Mar 2023, 17:45",,Lateral Raise (Dumbbell),,,1,normal,14,10,,,
"Day 5 - Shoulders, Traps and Forearms","9 Mar 2023, 17:11","9 Mar 2023, 17:45",,Lateral Raise (Dumbbell),,,2,normal,14,12,,,
"Day 5 - Shoulders, Traps and Forearms","3 Mar 2023, 16:25","3 Mar 2023, 17:25",,Lateral Raise (Dumbbell),,,0,normal,12,15,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,EZ Bar Biceps Curl,,,0,normal,40,12,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,EZ Bar Biceps Curl,,,1,normal,40,12,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,EZ Bar Biceps Curl,,,2,normal,40,12,,,
Full Body 1,"18 Sep 2023, 17:49","18 Sep 2023, 18:36",,EZ Bar Biceps Curl,,,3,warmup,40,10,,,
"Day 5 - Shoulders, Traps and Forearms","3 Mar 2023, 16:25","3 Mar 2023, 17:25",,Lateral Raise (Dumbbell),,,1,normal,12,15,,,
"Day 5 - Shoulders, Traps and Forearms","3 Mar 2023, 16:25","3 Mar 2023, 17:25",,Lateral Raise (Dumbbell),,,2,normal,12,15,,,
"Day 5 - Shoulders, Traps and Forearms","10 Feb 2023, 16:20","10 Feb 2023, 17:21",,Lateral Raise (Dumbbell),,,0,normal,12,14,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bench Press (Barbell),,,0,normal,130,12,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bench Press (Barbell),,,1,normal,130,11,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bench Press (Barbell),,,2,normal,130,9,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bench Press (Barbell),,,3,warmup,40,16,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Squat (Bodyweight),,,0,normal,0,15,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Squat (Bodyweight),,,1,normal,0,15,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Squat (Bodyweight),,,2,normal,0,15,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Squat (Bodyweight),,,3,warmup,0,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bent Over Row (Barbell),,,0,normal,90,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bent Over Row (Barbell),,,1,normal,90,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bent Over Row (Barbell),,,2,normal,90,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Bent Over Row (Barbell),,,3,warmup,40,12,,,
"Day 5 - Shoulders, Traps and Forearms","10 Feb 2023, 16:20","10 Feb 2023, 17:21",,Lateral Raise (Dumbbell),,,1,normal,12,14,,,
"Day 5 - Shoulders, Traps and Forearms","10 Feb 2023, 16:20","10 Feb 2023, 17:21",,Lateral Raise (Dumbbell),,,2,normal,12,14,,,
"Day 5 - Shoulders, Traps and Forearms","31 Jan 2023, 16:22","31 Jan 2023, 17:11",,Lateral Raise (Dumbbell),,,0,normal,12,13,,,
"Day 5 - Shoulders, Traps and Forearms","31 Jan 2023, 16:22","31 Jan 2023, 17:11",,Lateral Raise (Dumbbell),,,1,normal,12,13,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,EZ Bar Biceps Curl,,,0,normal,50,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,EZ Bar Biceps Curl,,,1,normal,50,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,EZ Bar Biceps Curl,,,2,normal,50,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,EZ Bar Biceps Curl,,,3,warmup,40,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Triceps Rope Pushdown,,,0,normal,80,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Triceps Rope Pushdown,,,1,normal,80,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Triceps Rope Pushdown,,,2,normal,80,10,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Triceps Rope Pushdown,,,3,warmup,60,12,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Crunch (Machine),,,0,normal,80,8,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Crunch (Machine),,,1,normal,80,8,,,
Full Body 1,"11 Sep 2023, 15:19","11 Sep 2023, 16:13",,Crunch (Machine),,,2,normal,80,8,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bench Press (Barbell),,,0,normal,130,10,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bench Press (Barbell),,,1,normal,130,9,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bench Press (Barbell),,,2,normal,130,9,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bench Press (Barbell),,,3,warmup,40,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Leg Press Horizontal (Machine),,,0,normal,140,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Leg Press Horizontal (Machine),,,1,normal,140,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Leg Press Horizontal (Machine),,,2,normal,140,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Leg Press Horizontal (Machine),,,3,warmup,120,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bent Over Row (Barbell),,,0,normal,100,9,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bent Over Row (Barbell),,,1,normal,80,12,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bent Over Row (Barbell),,,2,normal,80,10,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Bent Over Row (Barbell),,,3,warmup,40,12,,,
"Day 5 - Shoulders, Traps and Forearms","31 Jan 2023, 16:22","31 Jan 2023, 17:11",,Lateral Raise (Dumbbell),,,2,normal,12,13,,,
"Day 5 - Shoulders, Traps and Forearms","25 Jan 2023, 16:37","25 Jan 2023, 17:32",,Lateral Raise (Dumbbell),,,0,normal,12,12,,,
"Day 5 - Shoulders, Traps and Forearms","25 Jan 2023, 16:37","25 Jan 2023, 17:32",,Lateral Raise (Dumbbell),,,1,normal,12,12,,,
"Day 5 - Shoulders, Traps and Forearms","25 Jan 2023, 16:37","25 Jan 2023, 17:32",,Lateral Raise (Dumbbell),,,2,normal,12,12,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,EZ Bar Biceps Curl,,,0,normal,50,9,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,EZ Bar Biceps Curl,,,1,normal,50,9,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,EZ Bar Biceps Curl,,,2,normal,50,9,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,EZ Bar Biceps Curl,,,3,warmup,50,8,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Triceps Rope Pushdown,,,0,normal,60,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Triceps Rope Pushdown,,,1,normal,60,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Triceps Rope Pushdown,,,2,normal,60,15,,,
Full Body 1,"4 Sep 2023, 11:07","4 Sep 2023, 11:58",,Triceps Rope Pushdown,,,3,warmup,40,17,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Butterfly (Pec Deck),,,0,normal,140,8,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Butterfly (Pec Deck),,,1,normal,140,8,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Butterfly (Pec Deck),,,2,normal,140,10,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Butterfly (Pec Deck),,,3,warmup,32,12,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Lying Leg Curl (Machine),,,0,normal,100,10,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Lying Leg Curl (Machine),,,1,normal,100,8,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Lying Leg Curl (Machine),,,2,normal,80,9,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Lying Leg Curl (Machine),,,3,warmup,50,12,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Seated Cable Row - Bar Grip,,Una mano a 40,0,normal,160,12,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Seated Cable Row - Bar Grip,,Una mano a 40,1,normal,160,12,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Seated Cable Row - Bar Grip,,Una mano a 40,2,normal,160,12,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Seated Cable Row - Bar Grip,,Una mano a 40,3,warmup,200,8,,,
Full Body 3,"1 Sep 2023, 15:11","1 Sep 2023, 16:00",,Overhead Press (Barbell),,,0,normal,50,10,,,
