Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2025-06-13 19:22:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);2;40.0;kg;10.0;;;;0;;;41m
2025-06-13 19:22:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);3;40.0;kg;13.0;;;;0;;;41m
2025-06-13 19:22:00;Day 5 - Shoulders, Traps and Forearms;Behind the Back Bicep Wrist Curl (Barbell);1;40.0;kg;12.0;;;;0;;;41m
2025-06-13 19:22:00;Day 5 - Shoulders, Traps and Forearms;Behind the Back Bicep Wrist Curl (Barbell);2;40.0;kg;12.0;;;;0;;;41m
2025-06-13 19:22:00;Day 5 - Shoulders, Traps and Forearms;Behind the Back Bicep Wrist Curl (Barbell);3;40.0;kg;12.0;;;;0;;;41m
2025-06-13 19:22:00;Day 5 - Shoulders, Traps and Forearms;Barbell Static Hold;1;0.0;kg;;;;;149;;;41m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Back Extension (Hyperextension);1;0.0;kg;12.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Back Extension (Hyperextension);2;0.0;kg;12.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Back Extension (Hyperextension);3;0.0;kg;12.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Dead Hang;1;0.0;kg;;;;;49;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Dead Hang;2;0.0;kg;;;;;29;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Dead Hang;3;0.0;kg;;;;;30;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);1;60.0;kg;12.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);2;80.0;kg;8.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);3;80.0;kg;8.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);4;40.0;kg;12.0;;;;0;;;45m
2024-03-14 08:39:00;Home 2;Hammer Curl (Dumbbell);1;18.0;kg;10.0;;;;0;;;31m
2024-03-14 08:39:00;Home 2;Hammer Curl (Dumbbell);2;18.0;kg;10.0;;;;0;;;31m
2024-03-14 08:39:00;Home 2;Hammer Curl (Dumbbell);3;18.0;kg;10.0;;;;0;;;31m
2025-06-12 18:56:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;1;30.0;kg;12.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;2;30.0;kg;10.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;3;30.0;kg;10.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);1;60.0;kg;12.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);2;70.0;kg;10.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);3;80.0;kg;7.0;;;;0;;;45m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);4;40.0;kg;10.0;;;;0;;;45m
2024-03-12 09:37:00;Satélite;Hammer Curl (Dumbbell);1;18.0;kg;10.0;;;;0;;;32m
2024-03-12 09:37:00;Satélite;Hammer Curl (Dumbbell);2;18.0;kg;10.0;;;;0;;;32m
2024-03-12 09:37:00;Satélite;Hammer Curl (Dumbbell);3;18.0;kg;10.0;;;;0;;;32m
2025-06-12 18:56:00;Day 1 - Back & Biceps;Drag Curl;1;30.0;kg;6.0;;;;0;;;45m
2024-01-31 15:14:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;1h 4m
2024-01-31 15:14:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);2;24.0;kg;9.0;;;;0;;;1h 4m
2024-01-31 15:14:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);3;24.0;kg;9.0;;;;0;;;1h 4m
2024-01-23 16:28:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);1;12.0;kg;10.0;;;;0;;;1h 10m
2024-01-23 16:28:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);2;12.0;kg;10.0;;;;0;;;1h 10m
2024-01-23 16:28:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);3;12.0;kg;10.0;;;;0;;;1h 10m
2024-01-11 16:24:00;Brazos;Hammer Curl (Dumbbell);1;20.0;kg;10.0;;;;0;;;39m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);1;70.0;kg;12.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);2;70.0;kg;12.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);3;70.0;kg;10.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);4;50.0;kg;12.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Chest Dip;1;0.0;kg;20.0;;;;0;En 4 turnos;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Bench Press Burn;1;0.0;kg;;;;;252;Solo barraq;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);1;40.0;kg;10.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);2;40.0;kg;10.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);3;40.0;kg;8.0;;;;0;;;53m
2024-01-11 16:24:00;Brazos;Hammer Curl (Dumbbell);2;20.0;kg;10.0;;;;0;;;39m
2024-01-11 16:24:00;Brazos;Hammer Curl (Dumbbell);3;20.0;kg;10.0;;;;0;;;39m
2023-12-19 17:22:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);1;20.0;kg;10.0;;;;0;;;56m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Triceps Rope Push down Burn;1;0.0;kg;;;;;232;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Incline Push Ups;1;0.0;kg;10.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Incline Push Ups;2;0.0;kg;6.0;;;;0;;;53m
2025-05-16 19:12:00;Evening workout 🏋️;Squat (Bodyweight);1;0.0;kg;20.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Squat (Bodyweight);2;0.0;kg;20.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Push Up;1;0.0;kg;15.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Push Up;2;0.0;kg;20.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Push Up;3;0.0;kg;20.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Incline Push Ups;1;0.0;kg;16.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Incline Push Ups;2;0.0;kg;17.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Incline Push Ups;3;0.0;kg;14.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Single Leg Standing Calf Raise;1;0.0;kg;20.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Single Leg Standing Calf Raise;2;0.0;kg;25.0;;;;0;;;24m
2025-05-16 19:12:00;Evening workout 🏋️;Single Leg Standing Calf Raise;3;0.0;kg;25.0;;;;0;;;24m
2025-05-15 20:15:00;Full Body 1;Chest Press (Machine);1;70.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Press (Machine);2;110.0;kg;10.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Press (Machine);3;150.0;kg;4.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Press (Machine);4;30.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Press (Machine);5;40.0;kg;10.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Shoulder Press (Machine Plates);1;60.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Shoulder Press (Machine Plates);2;60.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Shoulder Press (Machine Plates);3;50.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Shoulder Press (Machine Plates);4;40.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Fly (Machine);1;120.0;kg;6.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Fly (Machine);2;80.0;kg;10.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Fly (Machine);3;80.0;kg;10.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Chest Fly (Machine);4;60.0;kg;12.0;;;;0;;;58m
2023-12-19 17:22:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);2;20.0;kg;10.0;;;;0;;;56m
2023-12-19 17:22:00;Day 1 - Back & Biceps;Hammer Curl (Dumbbell);3;20.0;kg;10.0;;;;0;;;56m
2023-11-27 17:01:00;Chest/biceps;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Lat Pulldown (Machine);1;90.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Lat Pulldown (Machine);2;100.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Lat Pulldown (Machine);3;100.0;kg;10.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Lat Pulldown (Machine);4;40.0;kg;10.0;;;;0;;;58m
2023-11-27 17:01:00;Chest/biceps;Hammer Curl (Dumbbell);2;24.0;kg;10.0;;;;0;;;58m
2023-11-27 17:01:00;Chest/biceps;Hammer Curl (Dumbbell);3;24.0;kg;10.0;;;;0;;;58m
2023-11-21 18:35:00;Chest/biceps;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;53m
2023-11-21 18:35:00;Chest/biceps;Hammer Curl (Dumbbell);2;24.0;kg;10.0;;;;0;;;53m
2023-11-21 18:35:00;Chest/biceps;Hammer Curl (Dumbbell);3;24.0;kg;8.0;;;;0;;;53m
2023-11-14 15:25:00;Chest/biceps;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;54m
2023-11-14 15:25:00;Chest/biceps;Hammer Curl (Dumbbell);2;24.0;kg;10.0;;;;0;;;54m
2025-05-15 20:15:00;Full Body 1;Leg Press Horizontal (Machine);1;140.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Leg Press Horizontal (Machine);2;140.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Leg Press Horizontal (Machine);3;140.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Back Extension (Hyperextension);1;0.0;kg;10.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Back Extension (Hyperextension);2;0.0;kg;12.0;;;;0;;;58m
2025-05-15 20:15:00;Full Body 1;Back Extension (Hyperextension);3;0.0;kg;10.0;;;;0;;;58m
2025-05-13 21:54:00;Legs;Lying Leg Curl (Machine);1;40.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Lying Leg Curl (Machine);2;50.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Lying Leg Curl (Machine);3;50.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Squat (Bodyweight);1;0.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Squat (Bodyweight);2;0.0;kg;10.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Leg Press Horizontal (Machine);1;40.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Leg Press Horizontal (Machine);2;80.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Leg Press Horizontal (Machine);3;140.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Leg Extension (Machine);1;60.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Leg Extension (Machine);2;80.0;kg;12.0;;;;0;;;16m
2025-05-13 21:54:00;Legs;Leg Extension (Machine);3;80.0;kg;12.0;;;;0;;;16m
2023-11-14 15:25:00;Chest/biceps;Hammer Curl (Dumbbell);3;24.0;kg;10.0;;;;0;;;54m
2023-11-06 17:41:00;Chest/biceps;Hammer Curl (Dumbbell);1;20.0;kg;10.0;;;;0;;;45m
2023-11-06 17:41:00;Chest/biceps;Hammer Curl (Dumbbell);2;20.0;kg;11.0;;;;0;;;45m
2024-05-05 09:15:00;Home 1;Push Up;1;0.0;kg;20.0;;;;0;;;31m
2024-05-05 09:15:00;Home 1;Push Up;2;0.0;kg;20.0;;;;0;;;31m
2024-05-05 09:15:00;Home 1;Push Up;3;0.0;kg;20.0;;;;0;;;31m
2023-11-06 17:41:00;Chest/biceps;Hammer Curl (Dumbbell);3;20.0;kg;12.0;;;;0;;;45m
2023-10-30 15:55:00;Chest/biceps;Hammer Curl (Dumbbell);1;24.0;kg;8.0;;;;0;;;37m
2023-10-30 15:55:00;Chest/biceps;Hammer Curl (Dumbbell);2;24.0;kg;8.0;;;;0;;;37m
2023-10-30 15:55:00;Chest/biceps;Hammer Curl (Dumbbell);3;24.0;kg;8.0;;;;0;;;37m
2023-10-21 17:05:00;Full Body 3;Hammer Curl (Dumbbell);1;24.0;kg;12.0;;;;0;;;49m
2023-10-21 17:05:00;Full Body 3;Hammer Curl (Dumbbell);2;24.0;kg;12.0;;;;0;;;49m
2024-05-05 09:15:00;Home 1;Single Leg Standing Calf Raise;1;0.0;kg;20.0;;;;0;;;31m
2024-05-05 09:15:00;Home 1;Single Leg Standing Calf Raise;2;0.0;kg;20.0;;;;0;;;31m
2024-05-05 09:15:00;Home 1;Single Leg Standing Calf Raise;3;0.0;kg;20.0;;;;0;;;31m
2023-10-21 17:05:00;Full Body 3;Hammer Curl (Dumbbell);3;24.0;kg;12.0;;;;0;;;49m
2023-10-21 17:05:00;Full Body 3;Hammer Curl (Dumbbell);4;12.0;kg;15.0;;;;0;;;49m
2023-10-13 17:05:00;Full Body 3;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;46m
2023-10-13 17:05:00;Full Body 3;Hammer Curl (Dumbbell);2;24.0;kg;10.0;;;;0;;;46m
2023-10-13 17:05:00;Full Body 3;Hammer Curl (Dumbbell);3;24.0;kg;11.0;;;;0;;;46m
2023-10-13 17:05:00;Full Body 3;Hammer Curl (Dumbbell);4;12.0;kg;13.0;;;;0;;;46m
2023-09-01 15:11:00;Full Body 3;Hammer Curl (Dumbbell);1;24.0;kg;8.0;;;;0;;;49m
2023-09-01 15:11:00;Full Body 3;Hammer Curl (Dumbbell);2;24.0;kg;9.0;;;;0;;;49m
2023-09-01 15:11:00;Full Body 3;Hammer Curl (Dumbbell);3;24.0;kg;8.0;;;;0;;;49m
2023-09-01 15:11:00;Full Body 3;Hammer Curl (Dumbbell);4;14.0;kg;12.0;;;;0;;;49m
2023-08-04 15:43:00;Full Body 3;Hammer Curl (Dumbbell);1;28.0;kg;10.0;;;;0;;;58m
2023-08-04 15:43:00;Full Body 3;Hammer Curl (Dumbbell);2;28.0;kg;10.0;;;;0;;;58m
2024-04-06 09:00:00;Home 3;Decline Push Up;1;0.0;kg;25.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Decline Push Up;2;0.0;kg;25.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Decline Push Up;3;0.0;kg;25.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Pike Pushup;1;0.0;kg;10.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Pike Pushup;2;0.0;kg;10.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Pike Pushup;3;0.0;kg;10.0;;;;0;;;43m
2023-08-04 15:43:00;Full Body 3;Hammer Curl (Dumbbell);3;28.0;kg;10.0;;;;0;;;58m
2023-08-04 15:43:00;Full Body 3;Hammer Curl (Dumbbell);4;14.0;kg;15.0;;;;0;;;58m
2023-07-08 10:51:00;Full Body 3;Hammer Curl (Dumbbell);1;30.0;kg;8.0;;;;0;;;50m
2024-04-06 09:00:00;Home 3;Superman;1;0.0;kg;8.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Superman;2;0.0;kg;8.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Superman;3;0.0;kg;9.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Concentration Curl;1;18.0;kg;15.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Concentration Curl;2;18.0;kg;15.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Concentration Curl;3;18.0;kg;11.0;;;;0;;;43m
2023-07-08 10:51:00;Full Body 3;Hammer Curl (Dumbbell);2;30.0;kg;8.0;;;;0;;;50m
2023-07-08 10:51:00;Full Body 3;Hammer Curl (Dumbbell);3;30.0;kg;8.0;;;;0;;;50m
2023-07-08 10:51:00;Full Body 3;Hammer Curl (Dumbbell);4;12.0;kg;15.0;;;;0;;;50m
2024-04-06 09:00:00;Home 3;Single Leg Standing Calf Raise;1;0.0;kg;25.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Single Leg Standing Calf Raise;2;0.0;kg;25.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Single Leg Standing Calf Raise;3;0.0;kg;30.0;;;;0;;;43m
2024-04-06 09:00:00;Home 3;Plank;1;0.0;kg;;;;;60;;;43m
2024-04-04 09:47:00;Home 2;Push Up - Close Grip;1;0.0;kg;25.0;;;;0;;;1h 2m
2024-04-04 09:47:00;Home 2;Push Up - Close Grip;2;0.0;kg;25.0;;;;0;;;1h 2m
2024-04-04 09:47:00;Home 2;Push Up - Close Grip;3;0.0;kg;20.0;;;;0;;;1h 2m
2023-06-18 19:13:00;Full Body 3;Hammer Curl (Dumbbell);1;28.0;kg;10.0;;;;0;;;45m
2023-06-18 19:13:00;Full Body 3;Hammer Curl (Dumbbell);2;28.0;kg;10.0;;;;0;;;45m
2023-06-18 19:13:00;Full Body 3;Hammer Curl (Dumbbell);3;28.0;kg;10.0;;;;0;;;45m
2023-06-18 19:13:00;Full Body 3;Hammer Curl (Dumbbell);4;12.0;kg;15.0;;;;0;;;45m
2023-05-01 17:27:00;Full Body 3;Hammer Curl (Dumbbell);1;28.0;kg;11.0;;;;0;;;47m
2023-05-01 17:27:00;Full Body 3;Hammer Curl (Dumbbell);2;28.0;kg;11.0;;;;0;;;47m
2023-05-01 17:27:00;Full Body 3;Hammer Curl (Dumbbell);3;28.0;kg;11.0;;;;0;;;47m
2023-05-01 17:27:00;Full Body 3;Hammer Curl (Dumbbell);4;12.0;kg;10.0;;;;0;;;47m
2023-04-14 17:21:00;Full Body 3;Hammer Curl (Dumbbell);1;28.0;kg;10.0;;;;0;;;40m
2023-04-14 17:21:00;Full Body 3;Hammer Curl (Dumbbell);2;28.0;kg;10.0;;;;0;;;40m
2023-04-14 17:21:00;Full Body 3;Hammer Curl (Dumbbell);3;28.0;kg;9.0;;;;0;;;40m
2023-04-14 17:21:00;Full Body 3;Hammer Curl (Dumbbell);4;14.0;kg;10.0;;;;0;;;40m
2024-04-04 09:47:00;Home 2;Single Leg Standing Calf Raise;1;0.0;kg;25.0;;;;0;;;1h 2m
2024-04-04 09:47:00;Home 2;Single Leg Standing Calf Raise;2;0.0;kg;25.0;;;;0;;;1h 2m
2024-04-04 09:47:00;Home 2;Single Leg Standing Calf Raise;3;0.0;kg;25.0;;;;0;;;1h 2m
2024-03-28 09:39:00;Home 1;Push Up;1;0.0;kg;30.0;;;;0;;;35m
2024-03-28 09:39:00;Home 1;Push Up;2;0.0;kg;20.0;;;;0;;;35m
2024-03-28 09:39:00;Home 1;Push Up;3;0.0;kg;25.0;;;;0;;;35m
2023-04-03 16:48:00;2. Back and Biceps;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;49m
2023-04-03 16:48:00;2. Back and Biceps;Hammer Curl (Dumbbell);2;24.0;kg;10.0;;;;0;;;49m
2023-04-03 16:48:00;2. Back and Biceps;Hammer Curl (Dumbbell);3;24.0;kg;10.0;;;;0;;;49m
2023-01-12 11:17:00;Brazos;Hammer Curl (Dumbbell);1;34.0;kg;7.0;;;;0;;;37m
2023-01-12 11:17:00;Brazos;Hammer Curl (Dumbbell);2;34.0;kg;10.0;;;;0;;;37m
2023-01-12 11:17:00;Brazos;Hammer Curl (Dumbbell);3;34.0;kg;9.0;;;;0;;;37m
2024-03-28 09:39:00;Home 1;Single Leg Standing Calf Raise;1;0.0;kg;20.0;;;;0;;;35m
2024-03-28 09:39:00;Home 1;Single Leg Standing Calf Raise;2;0.0;kg;20.0;;;;0;;;35m
2024-03-28 09:39:00;Home 1;Single Leg Standing Calf Raise;3;0.0;kg;20.0;;;;0;;;35m
2022-12-29 12:43:00;Brazos;Hammer Curl (Dumbbell);1;28.0;kg;9.0;;;;0;;;40m
2022-12-29 12:43:00;Brazos;Hammer Curl (Dumbbell);2;20.0;kg;7.0;;;;0;;;40m
2022-12-29 12:43:00;Brazos;Hammer Curl (Dumbbell);3;20.0;kg;8.0;;;;0;;;40m
2022-12-22 17:10:00;Brazos;Hammer Curl (Dumbbell);1;28.0;kg;10.0;;;;0;;;39m
2022-12-22 17:10:00;Brazos;Hammer Curl (Dumbbell);2;28.0;kg;10.0;;;;0;;;39m
2022-12-22 17:10:00;Brazos;Hammer Curl (Dumbbell);3;28.0;kg;10.0;;;;0;;;39m
2022-12-16 17:43:00;2. Back and Biceps;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;17m
2022-12-16 17:43:00;2. Back and Biceps;Hammer Curl (Dumbbell);2;24.0;kg;9.0;;;;0;;;17m
2022-12-16 17:43:00;2. Back and Biceps;Hammer Curl (Dumbbell);3;24.0;kg;8.0;;;;0;;;17m
2022-12-03 17:26:00;Brazos;Hammer Curl (Dumbbell);1;34.0;kg;10.0;;;;0;Con impulso;;41m
2022-12-03 17:26:00;Brazos;Hammer Curl (Dumbbell);2;34.0;kg;10.0;;;;0;Con impulso;;41m
2024-03-22 10:09:00;Home 2;Push Up - Close Grip;1;0.0;kg;25.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Push Up - Close Grip;2;0.0;kg;25.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Push Up - Close Grip;3;0.0;kg;20.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Pike Pushup;1;0.0;kg;10.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Pike Pushup;2;0.0;kg;10.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Pike Pushup;3;0.0;kg;10.0;;;;0;;;31m
2022-12-03 17:26:00;Brazos;Hammer Curl (Dumbbell);3;34.0;kg;9.0;;;;0;Con impulso;;41m
2022-11-25 17:15:00;Brazos;Hammer Curl (Dumbbell);1;32.0;kg;8.0;;;;0;Sentado;;39m
2022-11-25 17:15:00;Brazos;Hammer Curl (Dumbbell);2;32.0;kg;10.0;;;;0;Sentado;;39m
2022-11-25 17:15:00;Brazos;Hammer Curl (Dumbbell);3;32.0;kg;10.0;;;;0;Sentado;;39m
2022-11-18 16:33:00;Brazos;Hammer Curl (Dumbbell);1;28.0;kg;11.0;;;;0;;;1h 0m
2022-11-18 16:33:00;Brazos;Hammer Curl (Dumbbell);2;28.0;kg;11.0;;;;0;;;1h 0m
2022-11-18 16:33:00;Brazos;Hammer Curl (Dumbbell);3;28.0;kg;11.0;;;;0;;;1h 0m
2022-11-04 16:47:00;Brazos;Hammer Curl (Dumbbell);1;28.0;kg;10.0;;;;0;Brazos Separados y juntos en las últimas 2;;44m
2022-11-04 16:47:00;Brazos;Hammer Curl (Dumbbell);2;28.0;kg;10.0;;;;0;Brazos Separados y juntos en las últimas 2;;44m
2024-03-22 10:09:00;Home 2;Single Leg Standing Calf Raise;1;0.0;kg;20.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Single Leg Standing Calf Raise;2;0.0;kg;20.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Single Leg Standing Calf Raise;3;0.0;kg;20.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Plank;1;0.0;kg;;;;;60;;;31m
2024-03-20 10:16:00;Home 1;Push Up;1;0.0;kg;25.0;;;;0;;;37m
2024-03-20 10:16:00;Home 1;Push Up;2;0.0;kg;25.0;;;;0;;;37m
2024-03-20 10:16:00;Home 1;Push Up;3;0.0;kg;25.0;;;;0;;;37m
2022-11-04 16:47:00;Brazos;Hammer Curl (Dumbbell);3;28.0;kg;10.0;;;;0;Brazos Separados y juntos en las últimas 2;;44m
2022-10-21 17:13:00;Brazos;Hammer Curl (Dumbbell);1;28.0;kg;10.0;;;;0;;;34m
2022-10-21 17:13:00;Brazos;Hammer Curl (Dumbbell);2;28.0;kg;10.0;;;;0;;;34m
2022-10-21 17:13:00;Brazos;Hammer Curl (Dumbbell);3;28.0;kg;10.0;;;;0;;;34m
2022-10-14 17:21:00;Brazos;Hammer Curl (Dumbbell);1;24.0;kg;10.0;;;;0;;;37m
2022-10-14 17:21:00;Brazos;Hammer Curl (Dumbbell);2;24.0;kg;10.0;;;;0;;;37m
2022-10-14 17:21:00;Brazos;Hammer Curl (Dumbbell);3;24.0;kg;11.0;;;;0;;;37m
2022-10-07 16:19:00;Brazos;Hammer Curl (Dumbbell);1;28.0;kg;8.0;;;;0;Cada brazo por separado;;40m
2022-10-07 16:19:00;Brazos;Hammer Curl (Dumbbell);2;28.0;kg;9.0;;;;0;Cada brazo por separado;;40m
2022-10-07 16:19:00;Brazos;Hammer Curl (Dumbbell);3;20.0;kg;11.0;;;;0;Cada brazo por separado;;40m
2022-09-30 11:44:00;Brazos;Hammer Curl (Dumbbell);1;24.0;kg;8.0;;;;0;;;36m
2022-09-30 11:44:00;Brazos;Hammer Curl (Dumbbell);2;24.0;kg;8.0;;;;0;;;36m
2022-09-30 11:44:00;Brazos;Hammer Curl (Dumbbell);3;24.0;kg;10.0;;;;0;;;36m
2022-09-23 10:15:00;Brazos;Hammer Curl (Dumbbell);1;20.0;kg;8.0;;;;0;;;38m
2022-09-23 10:15:00;Brazos;Hammer Curl (Dumbbell);2;20.0;kg;8.0;;;;0;;;38m
2022-09-23 10:15:00;Brazos;Hammer Curl (Dumbbell);3;20.0;kg;9.0;;;;0;;;38m
2022-09-09 17:18:00;Brazos;Hammer Curl (Dumbbell);1;14.0;kg;8.0;;;;0;;;34m
2024-03-20 10:16:00;Home 1;Squat (Bodyweight);1;0.0;kg;10.0;;;;0;;;37m
2024-03-20 10:16:00;Home 1;Squat (Bodyweight);2;0.0;kg;15.0;;;;0;;;37m
2024-03-14 08:39:00;Home 2;Push Up - Close Grip;1;0.0;kg;20.0;;;;0;;;31m
2024-03-14 08:39:00;Home 2;Push Up - Close Grip;2;0.0;kg;20.0;;;;0;;;31m
2024-03-14 08:39:00;Home 2;Push Up - Close Grip;3;0.0;kg;20.0;;;;0;;;31m
2022-09-09 17:18:00;Brazos;Hammer Curl (Dumbbell);2;14.0;kg;9.0;;;;0;;;34m
